InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2 years,TenureGroup_2-4 years,TenureGroup_4+ years,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,CLV,AvgMonthlySpend,ServiceCount,HasInternet,HasPhone,HasPremiumServices,HasStreaming,ContractRisk,PaymentRisk,IsNewCustomer,SeniorNoSupport,HighValueCustomer,ChargeTenureRatio
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6722515261016999,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0376503156231662,1.0613923644792118,1.0600953505513209,1.1480277288145502,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.4381806188688889
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7536629957788878,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.4109650413452897,1.4837921699554817,1.3964759363420098,1.6340072861033799,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.42178815447636686
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.6084834273893616,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5702459909867288,2.5196622585423043,2.5389142359656645,1.6637710411298288,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.48266991758025396
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.46872285190873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13008073797871536,0.2894316541749452,0.32055419189330703,0.2138025551801048,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4835533303622681
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.387311382231542,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.052099439716760905,0.20334133907138305,0.21676202263021385,0.1646776834310984,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4816518650594527
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2409180113122174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3416088696458326,-0.9885619607836695,-0.9879998743999387,-1.4282525190357584,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.28071966949659755
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.1825689055087738,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9098937205982617,0.1332009880555603,0.12579020591569198,0.99750227086647,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.2930244753428097
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.06166550352279012,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.12211409895356326,-0.13432839583150347,-0.09518525427937925,-0.07373706393992337,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.45821831379236094
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.06045170099299184,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4768486387605988,0.0810290284948388,0.06981092680805917,0.6014137570490187,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3743680458834353
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2816237461508113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5075265255223318,-1.000365372997155,-1.0009519428993519,-1.6149197754232312,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.46305501602244453
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4268033145403377,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14335415044883548,-0.32704433055874377,-0.3406159760140204,0.27293002187357346,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.3130176259411145
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2409180113122174,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38393475146975936,-0.9376405486135964,-0.9423383447748893,-0.16511927683364894,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.2768118840953426
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.6084834273893616,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5154931645474838,2.4848005075995014,2.4867547194324353,1.628232768387344,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.4852728302415457
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.9966836022806536,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.46058611694162177,-0.8268025588319458,-0.8302041652918349,-0.4274330307075898,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.006538472924824447
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.6084834273893616,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.015926799192603674,0.9779128412964762,1.0278688479121032,0.09210267081350004,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5580755086164657
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.6303319887333076,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.48547376532309666,-0.6373555988627154,-0.6340791144888579,-0.39713815041924394,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3379409623998725
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.6084834273893616,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.064197140563406,2.1083199247307123,2.056833855885815,1.244446260985807,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5067271406618905
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3642490183577978,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.5817060057314661,0.38521919641300667,0.36402045567099856,-0.38482146345600454,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5782760415676672
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1023712383613841,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457736906181643,0.14774682875730902,0.14837949148500748,0.4576944821481683,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4187123220450941
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1595065416350294,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2714399892424126,-0.9013527348568959,-0.9098484102339887,-0.3323034784728079,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6473096819854056
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.6084834273893616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5008898192872717,-0.40348129738361915,-0.38676046412548876,-1.3160985909598317,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6286696550363503
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3235432835192036,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6610172367835129,1.3865127466198053,1.4119745132243584,0.7676233112058473,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5116975326537697
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.4863662228735797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4842980536996218,-0.38906709324930705,-0.3975611720944908,-1.2743239472233652,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6265152095781727
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.3235432835192036,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2014253300056102,0.9156926237547578,1.0167168974075236,0.2367620175303687,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5358635092028892
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.22448844287716607,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5100321699358986,0.33317887341972185,0.3302133616216831,0.6275990831020269,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.42263708422739815
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.3453918448631497,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9314630158622067,-0.02250313179407811,-0.029546805443370572,1.0029497194624446,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.2313547563254651
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1188008067964355,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.3396204493183947,-0.7673247697784908,-0.7783519859772354,1.0631839233603027,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.36129651259188
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.3453918448631497,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3378070515930122,-0.42175684082940584,-0.4325976150183269,-0.18549485140842129,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.40754828065254667
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2816237461508113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3167212212643575,-0.9978423387879527,-0.99842738717489,-1.5210419278231173,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7941376189246403
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.1607203441648277,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.4209201006978793,1.8528133473361943,1.876273239940607,1.5015614329297162,7.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.4596113682225245
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.5270719577121736,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.697519121076343,1.5938622797604187,1.632049914422013,0.7947457848991,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5203393851513523
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2816237461508113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3216987509406526,-0.997908157071671,-0.9984932451503108,-1.523490915151816,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7855006814576265
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0373893371192475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6364588321707109,-0.8578907281748988,-0.8689067021807592,-0.5283857305906107,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.001180372829547296
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.2816237461508113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4925939364934466,-1.0001679181460001,-1.0007543689730898,-1.6075728134371352,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4889658284234859
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5094285867473239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5432157011111984,0.5448724132857443,0.5967625408079096,0.5803666630502031,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.4562155456840679
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9152721326034655,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.13206915830615312,-0.7326824131147485,-0.7419105729110902,-0.06448816114530583,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.021660383641481526
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.1418631706701798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19312944721178524,-0.1424021053009507,-0.10868613924063188,0.21616083927440718,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.38816315433769344
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0386031396490458,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.0009942101637186523,0.6564782830441085,0.643170460821061,0.16727886771242778,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5330717718398138
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.4049547531963917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4892755833759168,-0.45470986154437804,-0.4197114044943345,-1.3267796094260536,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6257918358239326
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7524491932490895,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6991782976351079,-0.49814992879846903,-0.4808934636602062,0.6007062718207277,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004990316779276169
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5094285867473239,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3084253384705327,-0.5170178367977207,-0.5056999677353533,-1.137509216606925,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5959086212375085
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.4049547531963917,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.13206915830615312,0.7986238364477729,0.7834259958087731,0.04482136240302456,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5565269843727827
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-0.06045170099299184,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.127245849796476,0.2685233793804258,0.3365796325790217,1.0374355426960689,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.3038330565694892
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2409180113122174,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9646465470375066,-0.9291938688697453,-0.9269714838433822,0.04440519462167723,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.948573687085305
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.18378270803857208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4959122896109767,-0.694090959427907,-0.68705087938561,-1.3167448269816802,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5995913428576921
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.3235432835192036,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3076126297665698,1.099742484459086,1.1080399566576227,0.44428277208039624,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5302800344767388
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2409180113122174,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0028076078891015,-0.9225242827862887,-0.9259616615535974,0.2098478941604287,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.9927180341389317
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.2002122764736234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1707136840930383,-0.9694088402216385,-0.9704597002795472,-1.198183764989683,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.19387046496718102
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.6084834273893616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5282831120823135,1.504217777336067,1.5463028304242037,0.6286209998377115,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.53220413428605
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.14307697319997809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.462728758435677,-0.6929720486046955,-0.6799601706986432,-1.2978310737290282,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5948531083155703
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.6084834273893616,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.712451710105228,1.6496761843535537,1.721748476945067,0.7769021504246689,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5234488826071593
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5489205190561197,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.8388783723400399,-0.6871361607816713,-0.6787527744825963,-0.7359782231532968,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.4314438076446182
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.30468611002455576,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.3611897445823398,0.15617156907325386,0.1534286029339312,1.4014162844239009,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.1904732523149331
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0780950719578415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4677062881119718,-0.9594483399522662,-0.9549830760556723,-1.4073389447049673,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3192047488470912
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2816237461508113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5025489958460367,-1.0002995547134366,-1.0008860849239312,-1.6124707880945326,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.47169195348945825
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0793088744876398,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.23792721429843983,0.8317304331580881,0.8581747979113179,0.3496306486884821,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5213639232734174
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2002122764736234,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.48016699187812906,-0.9189481560375934,-0.9049310147359064,-0.25940528898854565,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.6261625949136365
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9152721326034655,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35904710308828447,-0.6678514036522035,-0.676930703829289,0.3741032059034467,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13328104000919033
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.7931549280876836,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8485041879239571,-0.4818708732921379,-0.492967425820676,0.8682367574329446,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.08467489841993515
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4268033145403377,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1967770440979879,-0.45837374600469777,-0.43962246572987296,-0.15198702594062719,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.36433855871612403
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.6084834273893616,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.4607403381082393,2.446538145331251,2.4345952028992057,1.5892278925768384,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.48787574290283753
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3642490183577978,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.08063468498443846,0.8060832419358492,0.801580844366425,0.08263051591141404,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5523222593284816
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1188008067964355,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9795791360663916,-0.7903611690799027,-0.8021706204210715,0.7774687350121305,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.1530503536649916
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.6084834273893616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6299763471022684,2.6282843661054383,2.595815526729188,1.7745010526767415,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.4798303764952083
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0373893371192475,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5385674152035762,-0.8596239429794812,-0.8598402542311699,-0.5445082305045432,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.041284569716603936
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.4049547531963917,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.2599799744976754,2.058078634825728,2.01745078658421,1.4231210348664844,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.48548393991371824
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2816237461508113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1582867394777205,-0.978338187379424,-0.9789114737918762,-0.79532534941876,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.3535500883163967
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.46872285190873,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-0.5269531792922214,-0.015065665733908057,-0.06194892935037694,-0.2897455208940896,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5342233635020824
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.6084834273893616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5008898192872717,-0.38500829908667733,-0.38676046412548876,-1.2972671084870988,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6286696550363503
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9978974048104517,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0077851375653963,1.434011608036526,1.3754672421827923,1.2011060105041378,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.47052843156143814
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.1188008067964355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6679831867872458,-0.9121908122425126,-0.9111655697424036,-0.7335564467949172,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.20010825313780206
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1595065416350294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4859572302583868,-0.9688164756681736,-0.9741257942446353,-1.3363882832392415,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.19565541479514148
